pwsid,p_lead_rich,exp_hidden_lead,inv_cost,rank
PA2520085,0.1853300610712925,23.046189980402797,66000.0,2772
NH1351010,0.1852731005538544,84.057832148381,240800.0,2773
VT0005136,0.1851114520356513,16.113303835067153,46200.0,2774
IL1115150,0.18503892123998972,14.294082285984215,41000.0,2775
NJ1212001,0.18490502024867328,174.60999430656227,501200.0,2776
PA2408007,0.1849004592754532,13.447285572360814,38600.0,2777
OK1020723,0.18469591075447475,971.7269388163137,2792400.0,2778
MO6024213,0.1846400057336367,213.46195821960637,613600.0,2779
PR0002972,0.18460443195745913,41.32072160308004,118800.0,2780
NJ0102001,0.18453625138705912,135.39012047268005,389400.0,2781
PA6170041,0.18453418783191827,89.28555250700434,256800.0,2782
WV3302343,0.18427281809822613,20.276054876850967,58400.0,2783
NE3110704,0.18424982741969656,16.03830242874694,46200.0,2784
IN5252011,0.18411125922091603,53.55955716999746,154400.0,2785
PA2450039,0.18401632450573993,3.5364364402421526,10200.0,2786
MO1010605,0.18399506723314488,24.058856609972935,69400.0,2787
LA1053014,0.18354760401468312,297.47980708837053,860200.0,2788
TX0210001,0.18348691541966078,1572.2289558400248,4547800.0,2789
NE3118104,0.18344178722723486,12.511695800693227,36200.0,2790
PA6160012,0.1834345181350861,51.63462103712147,149400.0,2791
TX1160029,0.18334160183784123,88.98487882286669,257600.0,2792
NC0378025,0.18333240673873163,81.45024102507043,235800.0,2793
VA2187812,0.18321785969097767,2.347394331289836,6800.0,2794
NY1302772,0.18321472247069223,46.947082742034894,136000.0,2795
IL0434520,0.18309159337725783,18.00728509471384,52200.0,2796
MN1500001,0.18275909336396462,1.1707582996489023,3400.0,2797
OH3401503,0.1826906004646739,1.170319532806522,3400.0,2798
NY3203520,0.18250209696418224,9.696752269234493,28200.0,2799
MS0070004,0.18245649532841648,66.55397738441836,193600.0,2800
TN0000626,0.1821487444348771,380.87304296025707,1109800.0,2801
NM3562719,0.18214096346835845,25.80683846321671,75200.0,2802
KY0560258,0.18212453494641348,4084.8677807581576,11904200.0,2803
AZ0401018,0.18207407348325574,1.0291500432318315,3000.0,2804
DE0000564,0.18205174781238376,2434.670429757825,7098000.0,2805
ME0090200,0.181844578205797,101.825955771868,297200.0,2806
TX0460024,0.18177924441121754,48.01773171379897,140200.0,2807
ME0090380,0.1817613633536007,11.164223056422262,32600.0,2808
FL3590988,0.181709938742243,1.5064013344171439,4400.0,2809
OH2901712,0.18139237019963403,10.731439881822661,31400.0,2810
NJ0322001,0.18136896040737718,339.05606673929117,992200.0,2811
OK1021668,0.18116596695342846,68.13127032569159,199600.0,2812
WY5600056,0.18111194891952245,74.04848391152332,217000.0,2813
SD4600225,0.1810465970596138,6.276499846324785,18400.0,2814
LA1105019,0.18097053684407285,108.70149590306748,318800.0,2815
MN1430008,0.18059742014661156,18.510569264928527,54400.0,2816
VA4193280,0.18053380853351295,111.7045917861441,328400.0,2817
KS2012520,0.18051921253997893,8.298939336037959,24400.0,2818
IL1290200,0.18020668654073732,6.586913564908221,19400.0,2819
IL1970250,0.18013322407863155,169.28933550057343,498800.0,2820
PA2660014,0.1800386119963371,52.714003833330466,155400.0,2821
NY2900000,0.17999128656475924,2070.905530475634,6106600.0,2822
MN1610003,0.17998020991689223,64.22647131019907,189400.0,2823
OH5800912,0.1798534316739681,16.468890093760724,48600.0,2824
MP0000002,0.17965993463988317,128.69826232746138,380200.0,2825
NJ0327001,0.1796520045377951,4635.234647813071,13694000.0,2826
NE3105518,0.1796387710349924,48.264624757265175,142600.0,2827
IA4728067,0.1795893104237867,2.1655578514919047,6400.0,2828
MN1030001,0.17955862354649293,17.253840418101955,51000.0,2829
OH7901512,0.1794613921488562,3.1107720844723694,9200.0,2830
KS2006108,0.17945952433073695,14.606951671571764,43200.0,2831
WI4600354,0.17943358803863738,49.7646420773843,147200.0,2832
HI0000212,0.17925985683408205,902.394259686433,2671800.0,2833
GA1810000,0.1792061132370188,53.618252055926526,158800.0,2834
TN0000303,0.17916505051470133,1240.1611990048061,3673800.0,2835
IN5218008,0.1791485480960716,19.23966393086713,57000.0,2836
SD4600007,0.17905911612495468,7.5570759674782355,22400.0,2837
IA5240095,0.17900746152323407,1.2141797010922517,3600.0,2838
NE3101907,0.1789948308013777,7.419463509793208,22000.0,2839
MN1190025,0.1788636442495537,7.2118250317495765,21400.0,2840
PR0003363,0.1788465075891441,76.62672379540668,227400.0,2841
IL0895319,0.17874089066063364,4.3106545510909555,12800.0,2842
NY3100568,0.17840087729575332,1214.7711444899724,3614000.0,2843
IA8156028,0.17832842596804138,1.8815594136811062,5600.0,2844
TN0000682,0.17824044626725402,32.4408870247575,96600.0,2845
LA1015011,0.1780820923289172,61.80437355024545,184200.0,2846
IN5248002,0.1780582276100369,1.4090313947048978,4200.0,2847
TX2200054,0.17801146898283784,87.33700548647637,260400.0,2848
AZ0407093,0.17795785290554894,387.1981429689417,1154800.0,2849
PA1090081,0.1779545853313254,140.75406636041143,419800.0,2850
MN1200001,0.17790984614599853,2.480510313536892,7400.0,2851
TX1010013,0.17767142261215443,28595.49806048613,85422200.0,2852
OH5500112,0.1776377105537431,78.78634600240197,235400.0,2853
PA4410180,0.17760304878263944,15.593574039322432,46600.0,2854
KY0790319,0.17759807789659288,209.13542911467098,625000.0,2855
MN1350001,0.17689923801322366,53.26133776870693,159800.0,2856
IL0290300,0.17688097260150093,17.263156616552973,51800.0,2857
WI7370102,0.17681376736770754,291.6298357773114,875400.0,2858
SD4600245,0.17679443516089927,27.047924992250323,81200.0,2859
PR0004555,0.17679363972101853,6.195679080405352,18600.0,2860
CT1530021,0.1767247222448922,62.13242159122033,186600.0,2861
NY3202384,0.176613342987296,4.9914198681178386,15000.0,2862
OH5702403,0.176594054656605,3.5934298158257847,10800.0,2863
PA7670086,0.17659212274271088,465.34407029566273,1398600.0,2864
IA7774701,0.1763937967702848,82.28928368276128,247600.0,2865
AZ0413052,0.1763687409591166,28.046159173999992,84400.0,2866
IN5283006,0.17620858567833908,22.31031343576799,67200.0,2867
NY4404390,0.17615503819548473,53.50192887072214,161200.0,2868
VT0005206,0.17603303379169688,1.3930053918141303,4200.0,2869
ND2900902,0.1757725486989875,14.108147202793196,42600.0,2870
IL2015050,0.17565487892378773,2.184306036086081,6600.0,2871
AZ0407090,0.17557912919092394,1753.1090246693702,5299400.0,2872
NC0276010,0.17555092271525677,649.3472343371673,1963200.0,2873
PR0004114,0.17537804568990617,9.18606164302643,27800.0,2874
MN1590001,0.1751747964462415,29.902613841619544,90600.0,2875
WI4600437,0.17510392107913916,36.22492914416774,109800.0,2876
NJ1020001,0.1750845936036809,31.53662093483682,95600.0,2877
PR0002872,0.1750424420304451,93.46576022168253,283400.0,2878
OH7002612,0.17501708767990778,14.443215679371846,43800.0,2879
AZ0411407,0.1749190679019315,3.0320357317852418,9200.0,2880
GA2490000,0.1748295388115608,1.1858415027507956,3600.0,2881
MN1140006,0.17478682526473613,20.48370025802172,62200.0,2882
MN1070018,0.17445196192616877,7.8885363840538405,24000.0,2883
MN1770001,0.17432554410596002,2.364845970488735,7200.0,2884
KS2009110,0.1740004457681727,232.83076340368405,710200.0,2885
AZ0401012,0.17380265786996654,91.42840866045557,279200.0,2886
NY4901200,0.17368902195050442,3.46886635553188,10600.0,2887
OH7100012,0.17338631642123833,16.660741629264994,51000.0,2888
NC0197020,0.17329214566940127,225.09170531426477,689400.0,2889
PA7670085,0.17323415613933082,104.7073619120386,320800.0,2890
TX1970002,0.17313558999811524,22.508407814592303,69000.0,2891
OR4100867,0.17305062533945878,58.23230228666232,178600.0,2892
ID6040022,0.17296094892190775,9.906744812725542,30400.0,2893
MO4024072,0.17290628636198166,66.58877231343698,204400.0,2894
MI0006284,0.17289743521180004,28.21082430596573,86600.0,2895
NY0501726,0.17284333222170134,31.26318328363762,96000.0,2896
MI0005830,0.17250325568854322,49.79266768164003,153200.0,2897
SD4600288,0.1723913411811511,10.718616226832543,33000.0,2898
MO1010099,0.17222225522292933,4.542831629352319,14000.0,2899
WV3302341,0.17219236866452906,26.473623746695665,81600.0,2900
KS2011903,0.1721484312094037,16.60666265482407,51200.0,2901
IA6769018,0.17206518077991287,9.985114397671158,30800.0,2902
ID2180032,0.17196084336347459,38.68505569542001,119400.0,2903
OH7400812,0.17187645558048448,13.536363373506688,41800.0,2904
KS2010707,0.1716666709411208,34.34945376240803,106200.0,2905
IL1750150,0.17149609975704086,3.101950147695778,9600.0,2906
KS2018305,0.17145975802905583,14.472699796940754,44800.0,2907
NY0301651,0.1713351644508893,963.5429431541988,2984800.0,2908
ME0091180,0.1712879215322881,18.653653753856428,57800.0,2909
AR0000552,0.17118517864178176,6.902227456971905,21400.0,2910
GA2710003,0.17104514379469504,70.38380084525558,218400.0,2911
ND1800410,0.171040829438706,41.44289597923612,128600.0,2912
IL1030200,0.1709757027201185,1.4174129852954465,4400.0,2913
CA1110002,0.17064338568054624,34.08039798565855,106000.0,2914
UTAH20008,0.17049577919563438,20.302057038190096,63200.0,2915
PA4110004,0.17026218146995523,34.90249086325687,108800.0,2916
IA1103009,0.16991201389697538,4.2898115980516,13400.0,2917
KY0100944,0.1698913732720882,38.98772987604314,121800.0,2918
WY5600004,0.16982484116916613,31.933100781253362,99800.0,2919
MO4010710,0.16971442504997064,66.8304486336817,209000.0,2920
NJ1523002,0.1694845714906445,2.4269067814406537,7600.0,2921
KS2014906,0.16922575039347715,6.504380651295402,20400.0,2922
NC0442025,0.1690745708476521,87.60327066582289,275000.0,2923
OH6900112,0.16902429727199683,58.91558585766104,185000.0,2924
TX0520001,0.16897212379756923,113.52871829353202,356600.0,2925
NJ1528001,0.16888196757853707,92.53094883943649,290800.0,2926
MD0010008,0.16879417792049783,567.1094073323384,1783200.0,2927
TX1130033,0.1684807344562004,117.38875244112991,369800.0,2928
TX0390019,0.1684385321624155,37.5753023479558,118400.0,2929
KS2008714,0.1684337487987022,5.394949321463989,17000.0,2930
GA1410006,0.16839263362035148,2.4112709545390154,7600.0,2931
IN5289008,0.16811173762209958,33.701481939098684,106400.0,2932
NE3102308,0.16800422214047128,1.8992440732633689,6000.0,2933
WV3302923,0.16777344506907932,14.793754547844795,46800.0,2934
NH0032010,0.16761522645834623,4.168662471957329,13200.0,2935
WY5600191,0.16752346750507802,14.14044252723541,44800.0,2936
HI0000345,0.16750806906363655,62.93180953621524,199400.0,2937
FL4130977,0.167505892669246,1129.7280768535513,3579600.0,2938
CA2910002,0.16747560574014347,83.93489029865762,266000.0,2939
NE3111301,0.167377384934916,2.144445553752348,6800.0,2940
AR0000412,0.16729395051903437,13.805866851239838,43800.0,2941
MN1130003,0.16725847441925393,53.888187288410634,171000.0,2942
PR0004634,0.16698833789763773,106.65842677270483,339000.0,2943
LA1097010,0.1667441717460967,360.09774373776213,1146200.0,2944
PA5040038,0.16656658948283778,66.09301953892415,210600.0,2945
PA6620032,0.16629482504339618,3.1331996388158654,10000.0,2946
NV0000045,0.16613706306390896,27.671208523256006,88400.0,2947
IL1970350,0.1660683056323182,67.71008271695182,216400.0,2948
AR0000096,0.1660676996173495,93.11666859272684,297600.0,2949
FL3594186,0.16562094953844037,8.050897722030804,25800.0,2950
OH6400212,0.16557193874532883,24.270329048649202,77800.0,2951
CA1910050,0.16556673302568,74.30604902165852,238200.0,2952
PA3060018,0.1654647276327165,59.17128082122426,189800.0,2953
KY1060436,0.1654258887566554,73.18311691509345,234800.0,2954
VA1169405,0.16525834167443265,55.54789088223084,178400.0,2955
MN1690049,0.1649280386600383,14.23211045380567,45800.0,2956
WV3302947,0.16491528839365208,10.56450538640777,34000.0,2957
MN1420008,0.16481199663166288,6.396838324098347,20600.0,2958
OK2003603,0.164778034984933,77.92599822079711,251000.0,2959
NY4901199,0.1647381502157723,118.38160045778923,381400.0,2960
NY0801745,0.16452885821195845,5.4558708956959245,17600.0,2961
MN1870001,0.16449034355475833,1.239680392651961,4000.0,2962
IL0974340,0.16441769329442463,87.7925634457612,283400.0,2963
NJ0228001,0.16437271357043065,76.2477630092358,246200.0,2964
MN1230013,0.16436080450035553,5.26449252028582,17000.0,2965
OH1502812,0.16418125525430707,20.29255559160975,65600.0,2966
NY0301674,0.1640929283148873,87.12447764557099,281800.0,2967
PA7360063,0.16408445104944408,316.9460613482791,1025200.0,2968
IA9053004,0.1640364123892794,2.967022424179186,9600.0,2969
PA5650060,0.16402006765419933,83.93364536038622,271600.0,2970
ND1100758,0.1639858547467221,50.1148657165284,162200.0,2971
MN1250005,0.16392795652334763,4.879995767625675,15800.0,2972
KY0290271,0.1638776435576884,32.3586449185991,104800.0,2973
MO4010002,0.1637898062570268,9.504886143935831,30800.0,2974
NC4019004,0.1637872023510961,7.406287041562911,24000.0,2975
SC2620004,0.16367856605092176,2912.1942008726423,9443200.0,2976
MD0010018,0.16351544517712666,107.21297773719664,348000.0,2977
MN1700008,0.16322094442529408,65.50354783995463,213000.0,2978
OH7600512,0.16315363009437509,42.29845535937242,137600.0,2979
MD0120012,0.1629036595878097,159.7880650717108,520600.0,2980
MS0810016,0.16282701260307866,4.663149897510848,15200.0,2981
TX2340004,0.16273181143742899,36.73149544602395,119800.0,2982
KS2004105,0.16263397573379018,26.78132406973657,87400.0,2983
MN1120003,0.16236808561812538,10.401331082166852,34000.0,2984
PA4110003,0.16229588374728265,57.97692419916228,189600.0,2985
NE3114303,0.16228834650051666,36.38678042585102,119000.0,2986
PA6370011,0.16224105490559143,559.4594908503187,1830200.0,2987
ME0091200,0.1621827907284861,164.70351496916325,539000.0,2988
TX0920004,0.16202210713799944,151.65795530465905,496800.0,2989
VA5680200,0.16198650508232001,1536.3286345318759,5033800.0,2990
SD4600080,0.16188241997639086,14.762312104388068,48400.0,2991
FL3481329,0.1618136530416494,12.98775521792525,42600.0,2992
IA2256041,0.16174020636549624,0.9142155013557364,3000.0,2993
MN1340007,0.1616783893923784,7.12815549378778,23400.0,2994
MI0002920,0.16165046732612043,392.7727253626867,1289600.0,2995
TX1870002,0.16160603654355749,30.935747928400556,101600.0,2996
NJ1613002,0.16159731975519467,91.40167919253628,300200.0,2997
CT1350011,0.16146891837744393,926.4940034150366,3045400.0,2998
NM3554307,0.16144947610645471,239.2155891129806,786400.0,2999
IL0570250,0.16136686432843245,138.82241661481103,456600.0,3000
ND4900465,0.16133584893324882,2.5534037858242744,8400.0,3001
MO1010080,0.16119088047795704,999.4882274417364,3291000.0,3002
ND2100726,0.16116706130123823,5.040733165867435,16600.0,3003
WA5388300,0.16090996896634996,15.522520615781335,51200.0,3004
OK1021603,0.1608891229825649,34.92114674365976,115200.0,3005
IN5214005,0.16079114416658927,38.53528454498879,127200.0,3006
NE3100302,0.1607441685820366,11.327032905775908,37400.0,3007
TX0910009,0.16058447928956315,18.577243439788976,61400.0,3008
MO3010149,0.1605356474583932,1.7543199847104094,5800.0,3009
IL0313150,0.16044184235930187,2.9624637805291574,9800.0,3010
OK2004257,0.16042402894271662,2.5389727425613575,8400.0,3011
ND3700574,0.16019729431237487,51.673546605306704,171200.0,3012
TN0000106,0.16016970843837278,30.600440146730644,101400.0,3013
MO1024510,0.1600563732635194,54.6437503531842,181200.0,3014
NY4100035,0.1599787513140769,38.6420057769923,128200.0,3015
PR0005136,0.15973374132096066,19.803041190113536,65800.0,3016
MN1580005,0.15969938968512642,21.303249185570447,70800.0,3017
MO1010406,0.15966192891602485,9.325505850428852,31000.0,3018
VA2015150,0.1595894084329006,15.21471827073029,50600.0,3019
PR0003423,0.15942620021003812,25.231804702271432,84000.0,3020
IL0314030,0.1593600990340952,4.804065354216417,16000.0,3021
OH3901111,0.15935994049495075,194.32425025468632,647200.0,3022
OK1010314,0.15929218761717473,127.5536057394949,425000.0,3023
TX2010031,0.15916760042829808,0.8996741805579159,3000.0,3024
ID6030038,0.15914002243077466,5.277174023792948,17600.0,3025
OH1203312,0.15907575198230162,73.07133122299766,243800.0,3026
UTAH25002,0.1589744476670706,36.662162314604494,122400.0,3027
TX1160005,0.15884955796789,39.267131692629455,131200.0,3028
LA1111005,0.1588261117034866,90.97138793764941,304000.0,3029
IL1410300,0.15872343400255448,8.67258134629297,29000.0,3030
SD4600169,0.15870133189499355,88.14899881798746,294800.0,3031
MO3010517,0.15864114655432057,5.49975060642051,18400.0,3032
PA4550011,0.15858367295605674,4.4818680319578155,15000.0,3033
IL0130200,0.15851244341463944,20.129481590243408,67400.0,3034
SD4600043,0.1584573376714059,10.56878224879788,35400.0,3035
SD4600092,0.15831669076660052,22.550586011226535,75600.0,3036
MN1650006,0.15826061260564084,5.6058313116821195,18800.0,3037
SD4602277,0.1582433070428795,15.503795359719946,52000.0,3038
MO6010287,0.15814372679854657,3.3371776401564173,11200.0,3039
KY0810275,0.15812794773021477,273.4425031903224,917800.0,3040
ND5000691,0.1581026422047335,6.076851569480685,20400.0,3041
SC0210007,0.15795250095318975,42.795167056167344,143800.0,3042
AR0000069,0.1578995648609926,25.70419509901371,86400.0,3043
MO5010413,0.15785694733496358,1211.4591332325688,4073200.0,3044
PR0004564,0.15780496111279355,16.41228551532959,55200.0,3045
MI0005900,0.1577687648815556,87.27430722357333,293600.0,3046
MN1210013,0.15771714496572586,1.1292025147194806,3800.0,3047
ND2800825,0.15767203095113877,9.506353796369615,32000.0,3048
AR0000358,0.15767020663231346,21.329634536649692,71800.0,3049
NH2441010,0.15750805756174563,62.61733271924126,211000.0,3050
NJ0703001,0.15740520914948772,128.1779131357744,432200.0,3051
FL4130645,0.15732337597730223,636.4658247756935,2147200.0,3052
NH0301010,0.1573167747755436,69.77355095835956,235400.0,3053
PR0003262,0.15725808182242154,132.38399161195514,446800.0,3054
MN1510008,0.15713382624117125,7.697547313874,26000.0,3055
OK3000901,0.15705222233925104,9.23225971994074,31200.0,3056
KY0011016,0.15704028513122814,547.8574610323553,1851600.0,3057
IN5229015,0.15681208992423118,84.79510317372022,287000.0,3058
MT0000322,0.15677807972195099,0.8861677252389677,3000.0,3059
AZ0413034,0.1567162131454709,12.814834202831968,43400.0,3060
NE3111106,0.15660787614854854,88.8156357227276,301000.0,3061
NC0144040,0.1565585957136833,188.96143777609936,640600.0,3062
OH7604112,0.15651136808134594,46.297215686036914,157000.0,3063
HI0000215,0.1564964307290461,120.7151027750397,409400.0,3064
KS2001526,0.15636413300299257,7.541998465661577,25600.0,3065
OH8504311,0.15632928654599607,5.183968416728587,17600.0,3066
IN5243021,0.15630024209482424,17.37484726604197,59000.0,3067
IA9113071,0.15625612202293626,0.6476927799202384,2200.0,3068
NC0362030,0.1559912583315258,22.16057069833408,75400.0,3069
ND1000543,0.1559171507296566,64.92253911658189,221000.0,3070
AZ0401004,0.15588982029834517,85.47125456319984,291000.0,3071
MO6024214,0.15585710690558877,17.795433330366194,60600.0,3072
MO4024416,0.15581776496123884,8.396384861903579,28600.0,3073
SC3710004,0.1556609573779411,430.952164138685,1469400.0,3074
ND2500266,0.1554593190615988,6.150995213682866,21000.0,3075
VA5117400,0.15544209499535422,13.354966926404549,45600.0,3076
OH7900912,0.15539840802005594,92.69724120380623,316600.0,3077
NY1302770,0.1553501515517323,22.59635113738205,77200.0,3078
OH6801412,0.15530419936193238,2.2823757008188355,7800.0,3079
KS2001515,0.15528541766361162,0.8777306468978181,3000.0,3080
SC4010001,0.1552789987950803,52.36909711628828,179000.0,3081
NC0464020,0.1551326680172757,0.7599516161196906,2600.0,3082
TN0000706,0.15510804744242318,104.15529647049837,356400.0,3083
NY0801740,0.15482330472939426,20.011045630532013,68600.0,3084
NC0229030,0.154771088629498,62.57903880578265,214600.0,3085
NM3523016,0.15475033912410072,53.532018520575015,183600.0,3086
NC0112015,0.1545653508704341,562.5791584756375,1931800.0,3087
IL1770500,0.15443204914793549,0.5819380614948613,2000.0,3088
VA2163250,0.1544046732294965,9.774826358307426,33600.0,3089
IN5241015,0.15426143781323287,2.3251806235750623,8000.0,3090
MN1140003,0.15403438973097797,49.453452446401755,170400.0,3091
SD4600431,0.1536671441493908,18.35606603073624,63400.0,3092
SC2110001,0.15364535236562227,499.7700062814409,1726400.0,3093
TX0740004,0.1533382776803336,6.35598106833718,22000.0,3094
NE3114103,0.1533181362380263,0.8666108442512512,3000.0,3095
CT0690011,0.1531484559436982,53.61269828636762,185800.0,3096
VA3149840,0.15309611858113223,6.692085768130322,23200.0,3097
WI1131004,0.15291157663146882,5.128256058806834,17800.0,3098
MT0000328,0.15286513683274294,17.281006479434332,60000.0,3099
MN1560029,0.15271255784477358,8.344149613647815,29000.0,3100
AR0000590,0.15266305345057146,334.8658598823804,1164200.0,3101
IL0230050,0.15261893594561354,30.1355441102621,104800.0,3102
NC0229020,0.152508371839531,384.8118687688172,1339200.0,3103
MO6036083,0.15239547729573738,16.36651705478362,57000.0,3104
TX2060001,0.1523008724431339,12.68335048762302,44200.0,3105
MO1024064,0.15222837259427127,48.472078455849534,169000.0,3106
MD0100020,0.1522189221273823,2.064954430351733,7200.0,3107
TX0610006,0.15202836983495788,97.33238077993875,339800.0,3108
OH8100611,0.15196087969175637,112.52102576454836,393000.0,3109
CO0111600,0.15183853750213558,12.015466465000701,42000.0,3110
MN1650012,0.15179159290135547,29.400191985513253,102800.0,3111
PA3540011,0.15159559526686328,47.58509197009758,166600.0,3112
PR0004895,0.1515507121092793,83.77750534091712,293400.0,3113
NC0160137,0.15148534360715057,7.877511242790707,27600.0,3114
GU0000001,0.15142829815881487,132.32658939692712,463800.0,3115
SC3260059,0.15134538802191114,0.7984294651960873,2800.0,3116
NH1151020,0.1512664403785561,20.178328039651486,70800.0,3117
LA1063028,0.15118572187913237,50.58981282998217,177600.0,3118
PR0004084,0.15109412043167747,61.09231969321072,214600.0,3119
CA3610125,0.15106376010333067,187.90794528582748,660200.0,3120
KY1060324,0.15106168427826855,73.71628152258079,259000.0,3121
GA3190001,0.15100129764156403,40.00141308171089,140600.0,3122
OH3600712,0.15097676594270096,30.66466413328516,107800.0,3123
MO4024582,0.15091974593759,4.947714677284083,17400.0,3124
TN0000402,0.15086177526106806,159.28932570203156,560400.0,3125
MN1690045,0.1507618182863117,6.305995759895417,22200.0,3126
MN1320003,0.15067902503745478,19.929630499583975,70200.0,3127
TX1290015,0.15065231767471535,77.43361174871733,272800.0,3128
OH8800511,0.15046567586648185,12.360420987485602,43600.0,3129
NE3106301,0.15040917324642178,8.84175041262998,31200.0,3130
NY0301663,0.15039787236365376,20.00579096958222,70600.0,3131
MI0005710,0.1503354697307972,2.15270433038135,7600.0,3132
WY5600150,0.15031907122470534,70.63498644088403,249400.0,3133
IA2038038,0.15031347796857586,1.3027620191332014,4600.0,3134
CO0105900,0.15026503819666887,13.419786947397489,47400.0,3135
NE3103903,0.15002616800963525,33.07213344123721,117000.0,3136
OH6701412,0.1499004023650921,15.590182875937636,55200.0,3137
NY1101758,0.1497895354736039,2.144886913495847,7600.0,3138
NY1600006,0.14954339254704072,6.255032010367015,22200.0,3139
TN0000223,0.14950047305885655,29.970468237057997,106400.0,3140
PR0005306,0.14945383539040266,532.9925335498924,1892800.0,3141
KS2015503,0.14944617116712977,5.068350388666213,18000.0,3142
OH2000111,0.1494043413166197,98.97406708237284,351600.0,3143
NY4100051,0.1493938637391739,64.68329233395687,229800.0,3144
PR0004815,0.149148049509572,87.90096762663747,312800.0,3145
SC3920007,0.14884479594421926,65.11862229680014,232200.0,3146
NY0301672,0.1487582382880238,23.319202082803084,83200.0,3147
PA5260019,0.14875007060476497,682.3855266181963,2434800.0,3148
FL4060344,0.14854612604546644,76.68690780267174,274000.0,3149
MI0004640,0.1485389384823104,6.213018169295066,22200.0,3150
AZ0402014,0.14847416299502747,350.0152402323013,1251200.0,3151
VA6137999,0.14845678883092672,108.24811954796,387000.0,3152
NJ1615018,0.14840262309893942,24.158204493462076,86400.0,3153
MO2010450,0.14836526928145555,25.773446851388254,92200.0,3154
MI0002910,0.148271450025519,38.49604254285125,137800.0,3155
NJ0412001,0.14795628994150617,262.5436097055831,941800.0,3156
TN0000479,0.14781197544831007,118.80639158223157,426600.0,3157
PA1150166,0.14770466361878337,953.7685337934471,3427200.0,3158
ME0091000,0.14762339059466262,28.20346476367293,101400.0,3159
TN0000080,0.14743643618117588,42.33495718397781,152400.0,3160
MI0004400,0.1474298837957314,13.88880437316394,50000.0,3161
MO4010468,0.1474066859319088,21.21875381872446,76400.0,3162
PA7360112,0.14736710097688832,34.26297213597027,123400.0,3163
MT0000330,0.14726210685004257,7.824371295035881,28200.0,3164
MN1620024,0.14721333843758846,337.5569646736241,1217000.0,3165
AR0000179,0.14716510679944256,9.871068851877638,35600.0,3166
WI7370149,0.14701885517408347,1.4958089577206637,5400.0,3167
NY0100201,0.14699570356238378,51.23723709379218,185000.0,3168
OK3006310,0.14696971136871073,10.245635436288827,37000.0,3169
WI1230083,0.14693796007659454,7.751778789848182,28000.0,3170
AR0000236,0.14687152746954815,51.58136762996037,186400.0,3171
MT0000360,0.14683655596869966,32.97765560986009,119200.0,3172
WY5601537,0.1468207592625479,10.567205709072383,38200.0,3173
MN1020007,0.14680038324856212,2.046766227769102,7400.0,3174
NE3115907,0.1467581803507592,5.530210306283161,20000.0,3175
PA2450020,0.14653102947755015,11.374600444000702,41200.0,3176
PR0005537,0.14644203095406466,126.03790386909917,456800.0,3177
NY4303673,0.14638343726435338,1222.3653361945182,4432000.0,3178
IL1730150,0.14610816216317815,1.266314683978878,4600.0,3179
WA5306630,0.14606654851544668,3.0272813518127992,11000.0,3180
OH7704303,0.14602872041246787,9.574737073683663,34800.0,3181
PA7220034,0.14600465112844696,5.831924394104386,21200.0,3182
AZ0406001,0.14590633464788005,14.515012138676223,52800.0,3183
PA2520066,0.1458945252497249,7.751708568377753,28200.0,3184
KS2011309,0.14573995105685195,83.4759818987363,304000.0,3185
OK1010601,0.14564829218672629,79.14254028087822,288400.0,3186
TX0700028,0.14559926513524032,43.39852761723685,158200.0,3187
MN1730033,0.1455417925740089,12.175309866803433,44400.0,3188
MI0000150,0.14546790069279508,0.877054301678533,3200.0,3189
OH0100503,0.1454573415444817,38.423152350028886,140200.0,3190
ND2900074,0.14538336161831372,84.31263362933201,307800.0,3191
IN5286004,0.14532532229735687,13.0333956979052,47600.0,3192
OH4302411,0.14520567387193112,1234.1984636831519,4511200.0,3193
MN1430007,0.14519295626463297,7.769144897584173,28400.0,3194
DE0000629,0.14517390247856443,49.672238131632334,181600.0,3195
IL1950450,0.14508621627008852,19.572599537713653,71600.0,3196
IN5243003,0.14465599876933402,15.31729571944481,56200.0,3197
NV0000248,0.14464986423821516,56.57892776324698,207600.0,3198
ID1280083,0.1446306949446981,3.106523602224799,11400.0,3199
PA6250022,0.1445897483826954,39.33815873633366,144400.0,3200
TX0740003,0.1445290686668317,39.70288459453668,145800.0,3201
IL0570500,0.14447193695756547,23.137250812819634,85000.0,3202
MN1550010,0.1444238194336962,41.68760304071656,153200.0,3203
IA0400901,0.14437603945810426,159.84028468885592,587600.0,3204
NJ1224001,0.14434682890434944,115.85804071865837,426000.0,3205
MO1010685,0.14421401446037532,18.096351729671188,66600.0,3206
NH1841010,0.1441553962201668,18.849494496611502,69400.0,3207
GA1010000,0.14404103323951514,7.436115454440956,27400.0,3208
NJ1531001,0.14399117007874399,128.64909744973534,474200.0,3209
PR0005416,0.1439876001059573,27.07478195639356,99800.0,3210
NC0106107,0.14396639024034372,68.8433612561437,253800.0,3211
MO4011441,0.1439364533086221,103.65035959957613,382200.0,3212
MI0005020,0.1438167049517396,7.261953463392146,26800.0,3213
MT0002385,0.14375322234106147,43.010790034491265,158800.0,3214
FL1170525,0.14366748884053113,472.56583815329304,1745800.0,3215
NC0118025,0.14358641054545432,115.1394873468134,425600.0,3216
NE3104710,0.14356362540748316,1.0819663189313062,4000.0,3217
MN1530001,0.14348682246599986,23.89866361889856,88400.0,3218
